Chain,1,Calibration:,1,Project:,Caruso,Date/Time:,2022 6 9 16 36,Comment:,Cal Ch1
CRBE:,GV(V),+0.034,DV(V),+1.200,DI(mA),12.000,RTBE:,GV(V),-0.177,DV(V),+1.220,DI(mA),16.000
['Center Frequency (GHz)'\, '0.075'\, 'Marker Frequency (GHz)'\, '0.075'\, 'Resolution Bandwidth (MHz)'\, '8'\, 'Video Bandwidth (Hz)'\, '10'\, 'Frequency Span (MHz)'\, '25'\, 'Power Bandwidth (MHz)'\, '24'\, 'Attenuation (dB)'\, '10']
Frequency (GHz),Loss (dB),Cold Powers (dBm),Hot Powers (dBm),Hot Load Temps (K),Hot LNA Temps (K),Cold Load Temps (K),Cold LNA Temps (K),Calibrated Noise Temp (K),Pre Cold Measurement LNA Temp (K),Post Cold Measurement LNA Temp (K),Pre Hot Measurement LNA Temp (K),Post Hot Measurement LNA Temp (K),Pre Cold Measurement 1st Extra Temp (K),Post Cold Measurement 1st Extra Temp (K),Pre Hot Measurement 1st Extra Temp (K),Post Hot Measurement 1st Extra Temp (K),Pre Cold Measurement 2nd Extra Temp (K),Post Cold Measurement 2nd Extra Temp (K),Pre Hot Measurement 2nd Extra Temp (K),Post Hot Measurement 2nd Extra Temp (K),Cold Loop Times (s),Hot Loop Times (s)
114.20000000000067,1.155719493,-69.684,-69.103,50.1388,17.30075,19.912,14.89285,178.1153025536586,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,429.0038429,426.91416059999983
114.40000000000067,1.155636279,-65.307,-64.873,50.1395,17.30075,19.9121,14.89285,249.6902895662976,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,430.8182067,428.71497139999997
114.60000000000068,1.155554101,-65.575,-65.146,50.1393,17.30075,19.9119,14.89285,252.99657175415092,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,432.6409539,430.5113789999998
114.80000000000068,1.155472948,-64.392,-64.069,50.1395,17.30075,19.9118,14.89285,346.96812424033703,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,434.4390786,432.3197871
115.00000000000068,1.15539281,-68.136,-67.399,50.1397,17.30075,19.9117,14.89285,133.4544494956386,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,436.2546159,434.11304959999984
115.20000000000068,1.155313677,-67.464,-66.944,50.1391,17.30075,19.912,14.89285,202.93042644696092,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,438.0674689,435.90775929999995
115.40000000000069,1.15523554,-67.721,-67.21,50.1388,17.30075,19.9121,14.89285,207.0921060147811,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,439.87783509999997,437.7046051
115.60000000000069,1.155158387,-69.002,-68.424,50.139,17.30075,19.912,14.89285,179.2547869182296,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,441.69175229999996,439.49858959999983
115.8000000000007,1.155082211,-67.961,-67.371,50.1389,17.30075,19.9122,14.89285,174.93954322875214,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,443.5166756,441.3081751999998
116.0000000000007,1.155007,-68.468,-67.893,50.1395,17.30075,19.9122,14.89285,180.37586053211214,14.908,14.8777,17.2562,17.3453,NA,NA,NA,NA,NA,NA,NA,NA,445.3328101999999,443.1109859999999
